-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1	-2	93	1
-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	5	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	5	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	5	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	5	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	0	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	5	4	0	5	4	0	5	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	0	3	4	-2	93	0
-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	-2	93	4	0	5	4	0	5	4	0	5	4	-2	93	13	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	5	-2	93	4
